siteID,labno,starttime,endtime,amount,type
ME96,TB0388SW,9/3/2005 4:00:00 AM,9/4/2005 4:00:00 AM,0.00, 
ME96,TB0388SW,9/4/2005 4:00:00 AM,9/5/2005 4:00:00 AM,0.00, 
ME96,TB0388SW,9/5/2005 4:00:00 AM,9/6/2005 4:00:00 AM,0.00, 
ME96,TB0388SW,9/6/2005 4:00:00 AM,9/6/2005 2:00:00 PM,0.00, 
ME96,TB0950SW,9/13/2005 1:30:00 PM,9/14/2005 4:00:00 AM,0.00, 
ME96,TB0950SW,9/14/2005 4:00:00 AM,9/15/2005 4:00:00 AM,0.00, 
ME96,TB0950SW,9/15/2005 4:00:00 AM,9/16/2005 4:00:00 AM,0.28,r
ME96,TB0950SW,9/16/2005 4:00:00 AM,9/17/2005 4:00:00 AM,0.10,r
ME96,TB0950SW,9/17/2005 4:00:00 AM,9/18/2005 4:00:00 AM,0.70,r
ME96,TB0950SW,9/18/2005 4:00:00 AM,9/19/2005 4:00:00 AM,0.00, 
ME96,TB0950SW,9/19/2005 4:00:00 AM,9/20/2005 4:00:00 AM,0.00, 
ME96,TB0950SW,9/20/2005 4:00:00 AM,9/20/2005 1:30:00 PM,0.00, 
ME96,TB1217SW,9/20/2005 1:30:00 PM,9/21/2005 4:00:00 AM,0.27,r
ME96,TB1217SW,9/21/2005 4:00:00 AM,9/22/2005 4:00:00 AM,0.00, 
ME96,TB1217SW,9/22/2005 4:00:00 AM,9/23/2005 4:00:00 AM,0.00, 
ME96,TB1217SW,9/23/2005 4:00:00 AM,9/24/2005 4:00:00 AM,0.00, 
ME96,TB1217SW,9/24/2005 4:00:00 AM,9/25/2005 4:00:00 AM,0.00, 
ME96,TB1217SW,9/25/2005 4:00:00 AM,9/26/2005 4:00:00 AM,0.00, 
ME96,TB1217SW,9/26/2005 4:00:00 AM,9/27/2005 4:00:00 AM,0.40,r
ME96,TB1217SW,9/27/2005 4:00:00 AM,9/27/2005 1:00:00 PM,0.00, 
ME96,TB1454SW,9/27/2005 1:00:00 PM,9/28/2005 4:00:00 AM,0.00, 
ME96,TB1454SW,9/28/2005 4:00:00 AM,9/29/2005 4:00:00 AM,0.00, 
ME96,TB1454SW,9/29/2005 4:00:00 AM,9/30/2005 4:00:00 AM,0.35,r
ME96,TB1454SW,9/30/2005 4:00:00 AM,10/1/2005 4:00:00 AM,0.00, 
ME96,TB1454SW,10/1/2005 4:00:00 AM,10/2/2005 4:00:00 AM,0.00, 
ME96,TB1454SW,10/2/2005 4:00:00 AM,10/3/2005 4:00:00 AM,0.00, 
ME96,TB1454SW,10/3/2005 4:00:00 AM,10/4/2005 4:00:00 AM,0.00, 
ME96,TB1454SW,10/4/2005 4:00:00 AM,10/4/2005 2:00:00 PM,0.00, 
ME96,TB1735SW,10/4/2005 2:00:00 PM,10/5/2005 4:00:00 AM,0.00, 
ME96,TB1735SW,10/5/2005 4:00:00 AM,10/6/2005 4:00:00 AM,0.00, 
ME96,TB1735SW,10/6/2005 4:00:00 AM,10/7/2005 4:00:00 AM,0.00, 
ME96,TB1735SW,10/7/2005 4:00:00 AM,10/8/2005 4:00:00 AM,0.05,r
ME96,TB1735SW,10/8/2005 4:00:00 AM,10/9/2005 4:00:00 AM,5.15,r
ME96,TB1735SW,10/9/2005 4:00:00 AM,10/10/2005 4:00:00 AM,2.35,r
ME96,TB1735SW,10/10/2005 4:00:00 AM,10/11/2005 4:00:00 AM,0.70,r
ME96,TB1735SW,10/11/2005 4:00:00 AM,10/11/2005 2:00:00 PM,0.05,r
ME96,TB1942SW,10/11/2005 2:00:00 PM,10/12/2005 4:00:00 AM,0.00, 
ME96,TB1942SW,10/12/2005 4:00:00 AM,10/13/2005 4:00:00 AM,0.00, 
ME96,TB1942SW,10/13/2005 4:00:00 AM,10/14/2005 4:00:00 AM,0.00, 
ME96,TB1942SW,10/14/2005 4:00:00 AM,10/15/2005 4:00:00 AM,0.57,r
ME96,TB1942SW,10/15/2005 4:00:00 AM,10/16/2005 4:00:00 AM,2.50,r
ME96,TB1942SW,10/16/2005 4:00:00 AM,10/17/2005 4:00:00 AM,0.15,r
ME96,TB1942SW,10/17/2005 4:00:00 AM,10/18/2005 4:00:00 AM,-9.00, 
ME96,TB1942SW,10/18/2005 4:00:00 AM,10/18/2005 1:30:00 PM,-9.00, 
ME96,TB2274SW,10/18/2005 1:30:00 PM,10/19/2005 4:00:00 AM,-7.00,r
ME96,TB2274SW,10/19/2005 4:00:00 AM,10/20/2005 4:00:00 AM,-7.00,r
ME96,TB2274SW,10/20/2005 4:00:00 AM,10/21/2005 4:00:00 AM,0.00, 
ME96,TB2274SW,10/21/2005 4:00:00 AM,10/22/2005 4:00:00 AM,0.00, 
ME96,TB2274SW,10/22/2005 4:00:00 AM,10/23/2005 4:00:00 AM,0.17,r
ME96,TB2274SW,10/23/2005 4:00:00 AM,10/24/2005 4:00:00 AM,1.08,r
ME96,TB2274SW,10/24/2005 4:00:00 AM,10/25/2005 4:00:00 AM,0.04,r
ME96,TB2274SW,10/25/2005 4:00:00 AM,10/26/2005 4:00:00 AM,1.75,r
ME96,TB2274SW,10/26/2005 4:00:00 AM,10/26/2005 1:30:00 PM,0.20,r
ME96,TB2441SW,10/26/2005 1:30:00 PM,10/27/2005 4:00:00 AM,0.00, 
ME96,TB2441SW,10/27/2005 4:00:00 AM,10/28/2005 4:00:00 AM,0.00, 
ME96,TB2441SW,10/28/2005 4:00:00 AM,10/29/2005 4:00:00 AM,0.00, 
ME96,TB2441SW,10/29/2005 4:00:00 AM,10/30/2005 4:00:00 AM,0.00, 
ME96,TB2441SW,10/30/2005 4:00:00 AM,10/31/2005 4:00:00 AM,0.00, 
ME96,TB2441SW,10/31/2005 4:00:00 AM,11/1/2005 4:00:00 AM,0.00, 
ME96,TB2441SW,11/1/2005 4:00:00 AM,11/1/2005 2:30:00 PM,0.00, 
ME96,TB2846SW,11/1/2005 2:30:00 PM,11/2/2005 5:00:00 AM,0.00, 
ME96,TB2846SW,11/2/2005 5:00:00 AM,11/3/2005 5:00:00 AM,0.02,r
ME96,TB2846SW,11/3/2005 5:00:00 AM,11/4/2005 5:00:00 AM,0.00, 
ME96,TB2846SW,11/4/2005 5:00:00 AM,11/5/2005 5:00:00 AM,0.00, 
ME96,TB2846SW,11/5/2005 5:00:00 AM,11/6/2005 5:00:00 AM,0.00, 
ME96,TB2846SW,11/6/2005 5:00:00 AM,11/7/2005 5:00:00 AM,0.48,r
ME96,TB2846SW,11/7/2005 5:00:00 AM,11/8/2005 5:00:00 AM,0.00, 
ME96,TB2846SW,11/8/2005 5:00:00 AM,11/8/2005 2:00:00 PM,0.00, 
ME96,TB2974SW,11/8/2005 2:00:00 PM,11/9/2005 5:00:00 AM,0.00, 
ME96,TB2974SW,11/9/2005 5:00:00 AM,11/10/2005 5:00:00 AM,0.75,r
ME96,TB2974SW,11/10/2005 5:00:00 AM,11/11/2005 5:00:00 AM,0.55,r
ME96,TB2974SW,11/11/2005 5:00:00 AM,11/12/2005 5:00:00 AM,0.00, 
ME96,TB2974SW,11/12/2005 5:00:00 AM,11/13/2005 5:00:00 AM,0.00, 
ME96,TB2974SW,11/13/2005 5:00:00 AM,11/14/2005 5:00:00 AM,0.00, 
ME96,TB2974SW,11/14/2005 5:00:00 AM,11/15/2005 5:00:00 AM,0.00, 
ME96,TB2974SW,11/15/2005 5:00:00 AM,11/15/2005 2:00:00 PM,0.00, 
ME96,TB3244SW,11/15/2005 2:00:00 PM,11/16/2005 5:00:00 AM,0.28,r
ME96,TB3244SW,11/16/2005 5:00:00 AM,11/17/2005 5:00:00 AM,0.30,r
ME96,TB3244SW,11/17/2005 5:00:00 AM,11/18/2005 5:00:00 AM,0.72,r
ME96,TB3244SW,11/18/2005 5:00:00 AM,11/19/2005 5:00:00 AM,0.00, 
ME96,TB3244SW,11/19/2005 5:00:00 AM,11/20/2005 5:00:00 AM,0.00, 
ME96,TB3244SW,11/20/2005 5:00:00 AM,11/21/2005 5:00:00 AM,0.00, 
ME96,TB3244SW,11/21/2005 5:00:00 AM,11/22/2005 5:00:00 AM,0.00, 
ME96,TB3244SW,11/22/2005 5:00:00 AM,11/23/2005 5:00:00 AM,2.37,r
ME96,TB3244SW,11/23/2005 5:00:00 AM,11/23/2005 2:00:00 PM,0.00, 
ME96,TB3526SW,11/23/2005 2:00:00 PM,11/24/2005 5:00:00 AM,0.00, 
ME96,TB3526SW,11/24/2005 5:00:00 AM,11/25/2005 5:00:00 AM,0.50,m
ME96,TB3526SW,11/25/2005 5:00:00 AM,11/26/2005 5:00:00 AM,0.00, 
ME96,TB3526SW,11/26/2005 5:00:00 AM,11/27/2005 5:00:00 AM,0.00, 
ME96,TB3526SW,11/27/2005 5:00:00 AM,11/28/2005 5:00:00 AM,0.00, 
ME96,TB3526SW,11/28/2005 5:00:00 AM,11/29/2005 5:00:00 AM,0.04,m
ME96,TB3526SW,11/29/2005 5:00:00 AM,11/29/2005 2:00:00 PM,0.00, 
ME96,TB3825SW,11/29/2005 2:00:00 PM,11/30/2005 5:00:00 AM,0.00, 
ME96,TB3825SW,11/30/2005 5:00:00 AM,12/1/2005 5:00:00 AM,1.70,m
ME96,TB3825SW,12/1/2005 5:00:00 AM,12/2/2005 5:00:00 AM,0.03,m
ME96,TB3825SW,12/2/2005 5:00:00 AM,12/3/2005 5:00:00 AM,0.03,m
ME96,TB3825SW,12/3/2005 5:00:00 AM,12/4/2005 5:00:00 AM,0.00, 
ME96,TB3825SW,12/4/2005 5:00:00 AM,12/5/2005 5:00:00 AM,-7.00, 
ME96,TB3825SW,12/5/2005 5:00:00 AM,12/6/2005 5:00:00 AM,0.00, 
ME96,TB3825SW,12/6/2005 5:00:00 AM,12/6/2005 2:30:00 PM,0.00, 
ME96,TB4092SW,12/6/2005 2:30:00 PM,12/7/2005 5:00:00 AM,0.00, 
ME96,TB4092SW,12/7/2005 5:00:00 AM,12/8/2005 5:00:00 AM,0.00, 
ME96,TB4092SW,12/8/2005 5:00:00 AM,12/9/2005 5:00:00 AM,0.00, 
ME96,TB4092SW,12/9/2005 5:00:00 AM,12/10/2005 5:00:00 AM,0.45,s
ME96,TB4092SW,12/10/2005 5:00:00 AM,12/11/2005 5:00:00 AM,-7.00,s
ME96,TB4092SW,12/11/2005 5:00:00 AM,12/12/2005 5:00:00 AM,0.00, 
ME96,TB4092SW,12/12/2005 5:00:00 AM,12/13/2005 5:00:00 AM,0.00, 
ME96,TB4092SW,12/13/2005 5:00:00 AM,12/13/2005 2:30:00 PM,0.00, 
ME96,TB4358SW,12/13/2005 2:30:00 PM,12/14/2005 5:00:00 AM,0.00, 
ME96,TB4358SW,12/14/2005 5:00:00 AM,12/15/2005 5:00:00 AM,0.00, 
ME96,TB4358SW,12/15/2005 5:00:00 AM,12/16/2005 5:00:00 AM,0.00, 
ME96,TB4358SW,12/16/2005 5:00:00 AM,12/17/2005 5:00:00 AM,1.45,m
ME96,TB4358SW,12/17/2005 5:00:00 AM,12/18/2005 5:00:00 AM,0.00, 
ME96,TB4358SW,12/18/2005 5:00:00 AM,12/19/2005 5:00:00 AM,0.00, 
ME96,TB4358SW,12/19/2005 5:00:00 AM,12/20/2005 5:00:00 AM,0.00, 
ME96,TB4358SW,12/20/2005 5:00:00 AM,12/20/2005 2:30:00 PM,0.00, 
ME96,TB4645SW,12/20/2005 2:30:00 PM,12/21/2005 5:00:00 AM,0.00, 
ME96,TB4645SW,12/21/2005 5:00:00 AM,12/22/2005 5:00:00 AM,0.00, 
ME96,TB4645SW,12/22/2005 5:00:00 AM,12/23/2005 5:00:00 AM,0.00, 
ME96,TB4645SW,12/23/2005 5:00:00 AM,12/24/2005 5:00:00 AM,0.15,m
ME96,TB4645SW,12/24/2005 5:00:00 AM,12/25/2005 5:00:00 AM,0.00, 
ME96,TB4645SW,12/25/2005 5:00:00 AM,12/26/2005 5:00:00 AM,0.25,r
ME96,TB4645SW,12/26/2005 5:00:00 AM,12/27/2005 5:00:00 AM,1.25,m
ME96,TB4645SW,12/27/2005 5:00:00 AM,12/27/2005 3:00:00 PM,-7.00,s
ME96,TB4912SW,12/27/2005 3:00:00 PM,12/28/2005 5:00:00 AM,0.00, 
ME96,TB4912SW,12/28/2005 5:00:00 AM,12/29/2005 5:00:00 AM,0.00, 
ME96,TB4912SW,12/29/2005 5:00:00 AM,12/30/2005 5:00:00 AM,1.16,m
ME96,TB4912SW,12/30/2005 5:00:00 AM,12/31/2005 5:00:00 AM,0.00, 
ME96,TB4912SW,12/31/2005 5:00:00 AM,1/1/2006 5:00:00 AM,0.00, 
ME96,TB4912SW,1/1/2006 5:00:00 AM,1/2/2006 5:00:00 AM,0.00, 
ME96,TB4912SW,1/2/2006 5:00:00 AM,1/3/2006 5:00:00 AM,0.00, 
ME96,TB4912SW,1/3/2006 5:00:00 AM,1/3/2006 2:00:00 PM,0.00, 
ME96,TB5176SW,1/3/2006 2:00:00 PM,1/4/2006 5:00:00 AM,0.00, 
ME96,TB5176SW,1/4/2006 5:00:00 AM,1/5/2006 5:00:00 AM,0.00, 
ME96,TB5176SW,1/5/2006 5:00:00 AM,1/6/2006 5:00:00 AM,0.18,u
ME96,TB5176SW,1/6/2006 5:00:00 AM,1/7/2006 5:00:00 AM,0.01,u
ME96,TB5176SW,1/7/2006 5:00:00 AM,1/8/2006 5:00:00 AM,0.00, 
ME96,TB5176SW,1/8/2006 5:00:00 AM,1/9/2006 5:00:00 AM,0.00, 
ME96,TB5176SW,1/9/2006 5:00:00 AM,1/10/2006 5:00:00 AM,0.01,u
ME96,TB5176SW,1/10/2006 5:00:00 AM,1/10/2006 2:30:00 PM,0.00, 
ME96,TB5423SW,1/10/2006 2:30:00 PM,1/11/2006 5:00:00 AM,0.00, 
ME96,TB5423SW,1/11/2006 5:00:00 AM,1/12/2006 5:00:00 AM,0.42,u
ME96,TB5423SW,1/12/2006 5:00:00 AM,1/13/2006 5:00:00 AM,0.34,u
ME96,TB5423SW,1/13/2006 5:00:00 AM,1/14/2006 5:00:00 AM,0.00, 
ME96,TB5423SW,1/14/2006 5:00:00 AM,1/15/2006 5:00:00 AM,1.17,m
ME96,TB5423SW,1/15/2006 5:00:00 AM,1/16/2006 5:00:00 AM,0.18,m
ME96,TB5423SW,1/16/2006 5:00:00 AM,1/17/2006 5:00:00 AM,0.00, 
ME96,TB5423SW,1/17/2006 5:00:00 AM,1/17/2006 3:30:00 PM,0.00, 
ME96,TB5695SW,1/17/2006 3:30:00 PM,1/18/2006 5:00:00 AM,0.00, 
ME96,TB5695SW,1/18/2006 5:00:00 AM,1/19/2006 5:00:00 AM,0.60,r
ME96,TB5695SW,1/19/2006 5:00:00 AM,1/20/2006 5:00:00 AM,0.00, 
ME96,TB5695SW,1/20/2006 5:00:00 AM,1/21/2006 5:00:00 AM,0.00, 
ME96,TB5695SW,1/21/2006 5:00:00 AM,1/22/2006 5:00:00 AM,0.00, 
ME96,TB5695SW,1/22/2006 5:00:00 AM,1/23/2006 5:00:00 AM,0.00, 
ME96,TB5695SW,1/23/2006 5:00:00 AM,1/24/2006 5:00:00 AM,0.27,s
ME96,TB5695SW,1/24/2006 5:00:00 AM,1/24/2006 2:30:00 PM,0.00, 
ME96,TB6029SW,1/24/2006 2:30:00 PM,1/25/2006 5:00:00 AM,0.00, 
ME96,TB6029SW,1/25/2006 5:00:00 AM,1/26/2006 5:00:00 AM,0.06,m
ME96,TB6029SW,1/26/2006 5:00:00 AM,1/27/2006 5:00:00 AM,0.00, 
ME96,TB6029SW,1/27/2006 5:00:00 AM,1/28/2006 5:00:00 AM,0.00, 
ME96,TB6029SW,1/28/2006 5:00:00 AM,1/29/2006 5:00:00 AM,0.00, 
ME96,TB6029SW,1/29/2006 5:00:00 AM,1/30/2006 5:00:00 AM,0.06,m
ME96,TB6029SW,1/30/2006 5:00:00 AM,1/31/2006 5:00:00 AM,-7.00,u
ME96,TB6029SW,1/31/2006 5:00:00 AM,1/31/2006 2:30:00 PM,0.02,m
ME96,TB6249SW,1/31/2006 2:30:00 PM,2/1/2006 5:00:00 AM,0.00, 
ME96,TB6249SW,2/1/2006 5:00:00 AM,2/2/2006 5:00:00 AM,0.00, 
ME96,TB6249SW,2/2/2006 5:00:00 AM,2/3/2006 5:00:00 AM,0.00, 
ME96,TB6249SW,2/3/2006 5:00:00 AM,2/4/2006 5:00:00 AM,1.05,m
ME96,TB6249SW,2/4/2006 5:00:00 AM,2/5/2006 5:00:00 AM,0.33,r
ME96,TB6249SW,2/5/2006 5:00:00 AM,2/6/2006 5:00:00 AM,0.65,r
ME96,TB6249SW,2/6/2006 5:00:00 AM,2/7/2006 5:00:00 AM,0.08,m
ME96,TB6249SW,2/7/2006 5:00:00 AM,2/7/2006 3:00:00 PM,0.00, 
ME96,TB6467SW,2/7/2006 3:00:00 PM,2/8/2006 5:00:00 AM,0.00, 
ME96,TB6467SW,2/8/2006 5:00:00 AM,2/9/2006 5:00:00 AM,0.00, 
ME96,TB6467SW,2/9/2006 5:00:00 AM,2/10/2006 5:00:00 AM,0.00, 
ME96,TB6467SW,2/10/2006 5:00:00 AM,2/11/2006 5:00:00 AM,0.00, 
ME96,TB6467SW,2/11/2006 5:00:00 AM,2/12/2006 5:00:00 AM,0.00, 
ME96,TB6467SW,2/12/2006 5:00:00 AM,2/13/2006 5:00:00 AM,0.10,s
ME96,TB6467SW,2/13/2006 5:00:00 AM,2/14/2006 5:00:00 AM,0.00, 
ME96,TB6467SW,2/14/2006 5:00:00 AM,2/14/2006 2:30:00 PM,0.00, 
ME96,TB6761SW,2/14/2006 2:30:00 PM,2/15/2006 5:00:00 AM,0.00, 
ME96,TB6761SW,2/15/2006 5:00:00 AM,2/16/2006 5:00:00 AM,0.00, 
ME96,TB6761SW,2/16/2006 5:00:00 AM,2/17/2006 5:00:00 AM,0.00, 
ME96,TB6761SW,2/17/2006 5:00:00 AM,2/18/2006 5:00:00 AM,0.14,r
ME96,TB6761SW,2/18/2006 5:00:00 AM,2/19/2006 5:00:00 AM,0.00, 
ME96,TB6761SW,2/19/2006 5:00:00 AM,2/20/2006 5:00:00 AM,0.00, 
ME96,TB6761SW,2/20/2006 5:00:00 AM,2/21/2006 5:00:00 AM,0.00, 
ME96,TB6761SW,2/21/2006 5:00:00 AM,2/21/2006 2:30:00 PM,0.00, 
ME96,TB7025SW,2/21/2006 2:30:00 PM,2/22/2006 5:00:00 AM,0.00, 
ME96,TB7025SW,2/22/2006 5:00:00 AM,2/23/2006 5:00:00 AM,0.00, 
ME96,TB7025SW,2/23/2006 5:00:00 AM,2/24/2006 5:00:00 AM,0.05,s
ME96,TB7025SW,2/24/2006 5:00:00 AM,2/25/2006 5:00:00 AM,0.02,s
ME96,TB7025SW,2/25/2006 5:00:00 AM,2/26/2006 5:00:00 AM,0.00, 
ME96,TB7025SW,2/26/2006 5:00:00 AM,2/27/2006 5:00:00 AM,0.00, 
ME96,TB7025SW,2/27/2006 5:00:00 AM,2/28/2006 5:00:00 AM,0.00, 
ME96,TB7025SW,2/28/2006 5:00:00 AM,2/28/2006 3:00:00 PM,0.00, 
ME96,TB7292SW,2/28/2006 3:00:00 PM,3/1/2006 5:00:00 AM,0.00, 
ME96,TB7292SW,3/1/2006 5:00:00 AM,3/2/2006 5:00:00 AM,0.00, 
ME96,TB7292SW,3/2/2006 5:00:00 AM,3/3/2006 5:00:00 AM,-7.00,s
ME96,TB7292SW,3/3/2006 5:00:00 AM,3/4/2006 5:00:00 AM,0.00, 
ME96,TB7292SW,3/4/2006 5:00:00 AM,3/5/2006 5:00:00 AM,0.00, 
ME96,TB7292SW,3/5/2006 5:00:00 AM,3/6/2006 5:00:00 AM,0.00, 
ME96,TB7292SW,3/6/2006 5:00:00 AM,3/7/2006 5:00:00 AM,0.00, 
ME96,TB7292SW,3/7/2006 5:00:00 AM,3/7/2006 3:00:00 PM,0.00, 
ME96,TB7567SW,3/7/2006 3:00:00 PM,3/8/2006 5:00:00 AM,0.00, 
ME96,TB7567SW,3/8/2006 5:00:00 AM,3/9/2006 5:00:00 AM,0.00, 
ME96,TB7567SW,3/9/2006 5:00:00 AM,3/10/2006 5:00:00 AM,0.20,m
ME96,TB7567SW,3/10/2006 5:00:00 AM,3/11/2006 5:00:00 AM,0.05,u
ME96,TB7567SW,3/11/2006 5:00:00 AM,3/12/2006 5:00:00 AM,0.00, 
ME96,TB7567SW,3/12/2006 5:00:00 AM,3/13/2006 5:00:00 AM,0.02,u
ME96,TB7567SW,3/13/2006 5:00:00 AM,3/14/2006 5:00:00 AM,0.50,r
ME96,TB7567SW,3/14/2006 5:00:00 AM,3/14/2006 2:00:00 PM,0.15,r
ME96,TB7820SW,3/14/2006 2:00:00 PM,3/15/2006 5:00:00 AM,-7.00,r
ME96,TB7820SW,3/15/2006 5:00:00 AM,3/16/2006 5:00:00 AM,0.00, 
ME96,TB7820SW,3/16/2006 5:00:00 AM,3/17/2006 5:00:00 AM,0.00, 
ME96,TB7820SW,3/17/2006 5:00:00 AM,3/18/2006 5:00:00 AM,0.00, 
ME96,TB7820SW,3/18/2006 5:00:00 AM,3/19/2006 5:00:00 AM,0.00, 
ME96,TB7820SW,3/19/2006 5:00:00 AM,3/20/2006 5:00:00 AM,0.00, 
ME96,TB7820SW,3/20/2006 5:00:00 AM,3/21/2006 5:00:00 AM,0.00, 
ME96,TB7820SW,3/21/2006 5:00:00 AM,3/21/2006 2:00:00 PM,0.00, 
ME96,TB8026SW,3/21/2006 2:00:00 PM,3/22/2006 5:00:00 AM,0.00, 
ME96,TB8026SW,3/22/2006 5:00:00 AM,3/23/2006 5:00:00 AM,0.00, 
ME96,TB8026SW,3/23/2006 5:00:00 AM,3/24/2006 5:00:00 AM,-7.00,u
ME96,TB8026SW,3/24/2006 5:00:00 AM,3/25/2006 5:00:00 AM,0.00, 
ME96,TB8026SW,3/25/2006 5:00:00 AM,3/26/2006 5:00:00 AM,0.00, 
ME96,TB8026SW,3/26/2006 5:00:00 AM,3/27/2006 5:00:00 AM,0.00, 
ME96,TB8026SW,3/27/2006 5:00:00 AM,3/28/2006 5:00:00 AM,0.00, 
ME96,TB8026SW,3/28/2006 5:00:00 AM,3/28/2006 2:00:00 PM,0.00, 
ME96,TB8363SW,3/28/2006 2:00:00 PM,3/29/2006 5:00:00 AM,0.00, 
ME96,TB8363SW,3/29/2006 5:00:00 AM,3/30/2006 5:00:00 AM,0.00, 
ME96,TB8363SW,3/30/2006 5:00:00 AM,3/31/2006 5:00:00 AM,0.00, 
ME96,TB8363SW,3/31/2006 5:00:00 AM,4/1/2006 5:00:00 AM,0.00, 
ME96,TB8363SW,4/1/2006 5:00:00 AM,4/2/2006 5:00:00 AM,0.10,r
ME96,TB8363SW,4/2/2006 5:00:00 AM,4/3/2006 5:00:00 AM,0.00, 
ME96,TB8363SW,4/3/2006 5:00:00 AM,4/4/2006 5:00:00 AM,0.00, 
ME96,TB8363SW,4/4/2006 5:00:00 AM,4/4/2006 1:00:00 PM,0.12,r
ME96,TB8644SW,4/4/2006 1:00:00 PM,4/5/2006 4:00:00 AM,1.18,r
ME96,TB8644SW,4/5/2006 4:00:00 AM,4/6/2006 4:00:00 AM,0.22,r
ME96,TB8644SW,4/6/2006 4:00:00 AM,4/7/2006 4:00:00 AM,0.05,r
ME96,TB8644SW,4/7/2006 4:00:00 AM,4/8/2006 4:00:00 AM,0.26,r
ME96,TB8644SW,4/8/2006 4:00:00 AM,4/9/2006 4:00:00 AM,0.00, 
ME96,TB8644SW,4/9/2006 4:00:00 AM,4/10/2006 4:00:00 AM,0.00, 
ME96,TB8644SW,4/10/2006 4:00:00 AM,4/11/2006 4:00:00 AM,0.00, 
ME96,TB8644SW,4/11/2006 4:00:00 AM,4/11/2006 1:00:00 PM,0.00, 
ME96,TB8829SW,4/11/2006 1:00:00 PM,4/12/2006 4:00:00 AM,0.00, 
ME96,TB8829SW,4/12/2006 4:00:00 AM,4/13/2006 4:00:00 AM,0.00, 
ME96,TB8829SW,4/13/2006 4:00:00 AM,4/14/2006 4:00:00 AM,0.05,r
ME96,TB8829SW,4/14/2006 4:00:00 AM,4/15/2006 4:00:00 AM,0.00, 
ME96,TB8829SW,4/15/2006 4:00:00 AM,4/16/2006 4:00:00 AM,0.05,r
ME96,TB8829SW,4/16/2006 4:00:00 AM,4/17/2006 4:00:00 AM,0.00, 
ME96,TB8829SW,4/17/2006 4:00:00 AM,4/18/2006 4:00:00 AM,0.00, 
ME96,TB8829SW,4/18/2006 4:00:00 AM,4/18/2006 2:00:00 PM,0.00, 
ME96,TB9173SW,4/18/2006 2:00:00 PM,4/19/2006 4:00:00 AM,0.00, 
ME96,TB9173SW,4/19/2006 4:00:00 AM,4/20/2006 4:00:00 AM,0.00, 
ME96,TB9173SW,4/20/2006 4:00:00 AM,4/21/2006 4:00:00 AM,0.00, 
ME96,TB9173SW,4/21/2006 4:00:00 AM,4/22/2006 4:00:00 AM,0.00, 
ME96,TB9173SW,4/22/2006 4:00:00 AM,4/23/2006 4:00:00 AM,0.00, 
ME96,TB9173SW,4/23/2006 4:00:00 AM,4/24/2006 4:00:00 AM,0.03,r
ME96,TB9173SW,4/24/2006 4:00:00 AM,4/25/2006 4:00:00 AM,0.22,r
ME96,TB9173SW,4/25/2006 4:00:00 AM,4/25/2006 1:00:00 PM,0.00, 
ME96,TB9347SW,4/25/2006 1:00:00 PM,4/26/2006 4:00:00 AM,0.00, 
ME96,TB9347SW,4/26/2006 4:00:00 AM,4/27/2006 4:00:00 AM,0.00, 
ME96,TB9347SW,4/27/2006 4:00:00 AM,4/28/2006 4:00:00 AM,0.00, 
ME96,TB9347SW,4/28/2006 4:00:00 AM,4/29/2006 4:00:00 AM,0.00, 
ME96,TB9347SW,4/29/2006 4:00:00 AM,4/30/2006 4:00:00 AM,0.00, 
ME96,TB9347SW,4/30/2006 4:00:00 AM,5/1/2006 4:00:00 AM,0.00, 
ME96,TB9347SW,5/1/2006 4:00:00 AM,5/2/2006 4:00:00 AM,0.09,r
ME96,TB9347SW,5/2/2006 4:00:00 AM,5/2/2006 1:30:00 PM,0.78,r
ME96,TB9622SW,5/2/2006 1:30:00 PM,5/3/2006 4:00:00 AM,1.45,r
ME96,TB9622SW,5/3/2006 4:00:00 AM,5/4/2006 4:00:00 AM,0.33,r
ME96,TB9622SW,5/4/2006 4:00:00 AM,5/5/2006 4:00:00 AM,0.00, 
ME96,TB9622SW,5/5/2006 4:00:00 AM,5/6/2006 4:00:00 AM,0.00, 
ME96,TB9622SW,5/6/2006 4:00:00 AM,5/7/2006 4:00:00 AM,0.00, 
ME96,TB9622SW,5/7/2006 4:00:00 AM,5/8/2006 4:00:00 AM,0.00, 
ME96,TB9622SW,5/8/2006 4:00:00 AM,5/9/2006 4:00:00 AM,0.00, 
ME96,TB9622SW,5/9/2006 4:00:00 AM,5/9/2006 1:30:00 PM,0.00, 
ME96,TC0043SW,5/9/2006 1:30:00 PM,5/10/2006 4:00:00 AM,0.42,r
ME96,TC0043SW,5/10/2006 4:00:00 AM,5/11/2006 4:00:00 AM,0.43,r
ME96,TC0043SW,5/11/2006 4:00:00 AM,5/12/2006 4:00:00 AM,0.25,r
ME96,TC0043SW,5/12/2006 4:00:00 AM,5/13/2006 4:00:00 AM,1.75,r
ME96,TC0043SW,5/13/2006 4:00:00 AM,5/14/2006 4:00:00 AM,0.35,r
ME96,TC0043SW,5/14/2006 4:00:00 AM,5/15/2006 4:00:00 AM,0.00, 
ME96,TC0043SW,5/15/2006 4:00:00 AM,5/16/2006 4:00:00 AM,0.65,r
ME96,TC0043SW,5/16/2006 4:00:00 AM,5/16/2006 1:00:00 PM,0.17,r
ME96,TC0153SW,5/16/2006 1:00:00 PM,5/17/2006 4:00:00 AM,0.35,r
